"SL2.50ch00:14793283-14793806","20","14793283","14793806","523"
"SL2.50ch00:14796368-14797271","21","14796368","14797271","903"
"SL2.50ch00:14796377-14797277","21","14796377","14797277","900"
"SL2.50ch00:14801714-14802210","20","14801714","14802210","496"
"SL2.50ch00:14801773-14802270","20","14801773","14802270","497"
"SL2.50ch00:14804058-14805706","169","14804058","14805706","1648"
"SL2.50ch00:14804095-14805725","169","14804095","14805725","1630"
"SL2.50ch00:14888134-14888815","17","14888134","14888815","681"
"SL2.50ch00:14959726-14961346","38","14959726","14961346","1620"
"SL2.50ch00:14962661-14963710","54","14962661","14963710","1049"
"SL2.50ch00:14962671-14963673","54","14962671","14963673","1002"
"SL2.50ch00:14992539-14993226","9","14992539","14993226","687"
"SL2.50ch00:14994776-14995888","23","14994776","14995888","1112"
"SL2.50ch00:14999669-15000581","43","14999669","15000581","912"
"SL2.50ch00:14999676-15000635","43","14999676","15000635","959"
"SL2.50ch00:15070998-15071624","9","15070998","15071624","626"
"SL2.50ch00:15134732-15135537","19","15134732","15135537","805"
"SL2.50ch00:15138691-15139738","39","15138691","15139738","1047"
"SL2.50ch00:15138813-15139728","39","15138813","15139728","915"
"SL2.50ch00:15142980-15144082","33","15142980","15144082","1102"
"SL2.50ch00:15145088-15146391","50","15145088","15146391","1303"
"SL2.50ch00:15154016-15154525","20","15154016","15154525","509"
"SL2.50ch00:15154030-15154559","20","15154030","15154559","529"
"SL2.50ch00:15290029-15291592","32","15290029","15291592","1563"
"SL2.50ch00:15292792-15293760","27","15292792","15293760","968"
"SL2.50ch00:15313888-15314555","20","15313888","15314555","667"
"SL2.50ch00:15321388-15322417","68","15321388","15322417","1029"
"SL2.50ch00:15321397-15322420","68","15321397","15322420","1023"
"SL2.50ch00:15324297-15325292","58","15324297","15325292","995"
"SL2.50ch00:15324335-15325255","58","15324335","15325255","920"
"SL2.50ch00:15345063-15346309","21","15345063","15346309","1246"
"SL2.50ch00:15348034-15348911","62","15348034","15348911","877"
"SL2.50ch00:15348056-15348874","62","15348056","15348874","818"
"SL2.50ch00:15360713-15361740","33","15360713","15361740","1027"
"SL2.50ch00:15363024-15364385","35","15363024","15364385","1361"
"SL2.50ch00:15385981-15387196","26","15385981","15387196","1215"
"SL2.50ch00:15450246-15451248","14","15450246","15451248","1002"
"SL2.50ch00:15452864-15453865","26","15452864","15453865","1001"
"SL2.50ch00:15473445-15477143","213","15473445","15477143","3698"
"SL2.50ch00:15473462-15477114","213","15473462","15477114","3652"
"SL2.50ch00:15534748-15536183","311","15534748","15536183","1435"
"SL2.50ch00:15534758-15536224","310","15534758","15536224","1466"
"SL2.50ch00:15538081-15542520","1552","15538081","15542520","4439"
"SL2.50ch00:15538103-15542548","1552","15538103","15542548","4445"
"SL2.50ch00:15578074-15578388","4","15578074","15578388","314"
"SL2.50ch00:15813952-15814601","43","15813952","15814601","649"
"SL2.50ch00:15813970-15814627","43","15813970","15814627","657"
"SL2.50ch00:15816234-15816914","4","15816234","15816914","680"
"SL2.50ch00:15864653-15865067","5","15864653","15865067","414"
"SL2.50ch00:15877075-15880575","186","15877075","15880575","3500"
"SL2.50ch00:15885500-15887828","43","15885500","15887828","2328"
"SL2.50ch00:15902875-15903796","26","15902875","15903796","921"
"SL2.50ch00:15903091-15903778","20","15903091","15903778","687"
"SL2.50ch00:15905698-15906355","13","15905698","15906355","657"
"SL2.50ch00:15905708-15906356","13","15905708","15906356","648"
"SL2.50ch00:15918006-15920903","41","15918006","15920903","2897"
"SL2.50ch00:15961412-15961891","23","15961412","15961891","479"
"SL2.50ch00:15964571-15964902","19","15964571","15964902","331"
"SL2.50ch00:15997706-16001208","110","15997706","16001208","3502"
"SL2.50ch00:15997711-16001117","110","15997711","16001117","3406"
"SL2.50ch00:16026769-16030121","151","16026769","16030121","3352"
"SL2.50ch00:16026779-16030092","151","16026779","16030092","3313"
